time,forecastID,tempOut,rh,psea,dir,mag
1689861600,4,40.4,80.54,1014.66,SE,2
1689861900,4,40.4,81.1,1014.66,SE,2
1689862200,4,40.4,81.35,1014.66,SE,2
1689862500,4,40.4,80.99,1014.66,SE,2
1689862800,4,40.4,81.14,1014.66,SE,2
1689863100,4,40.4,80.95,1014.66,SE,2
1689863400,4,40.4,80.6,1014.66,SE,2
1689863700,4,40.4,80.48,1014.66,SE,2
1689864000,4,40.4,80.74,1014.66,SE,2
1689864300,4,40.4,80.47,1014.66,SE,2
1689864600,4,40.4,79.16,1014.66,SE,2
1689864900,4,40.4,78.44,1014.66,SE,2
1689865200,4,40.4,78.16,1014.66,SE,2
1689865500,4,40.4,78.91,1014.66,SE,2
1689865800,4,40.4,80.72,1014.66,SE,2
1689866100,4,40.4,80.56,1014.66,SE,2
1689866400,4,40.4,79.13,1014.66,SE,2
1689866700,4,40.4,78.51,1014.66,SE,2
1689867000,4,40.4,78.14,1014.66,SE,2
1689867300,4,40.4,78.16,1014.66,SE,2
1689867600,4,40.4,78.18,1014.66,SE,2
1689867900,4,40.4,78.19,1014.66,SE,2
1689868200,4,40.4,78.04,1014.66,SE,2
1689868500,4,40.4,78.04,1014.66,SE,2
1689868800,4,40.4,78.04,1014.66,SE,2
1689869100,4,40.4,77.94,1014.66,SE,2
1689869400,4,40.4,77.86,1014.66,SE,2
1689869700,4,40.4,77.84,1014.66,SE,2
1689870000,4,40.4,77.88,1014.66,SE,2
1689870300,4,40.4,77.64,1014.66,SE,2
1689870600,4,40.4,77.81,1014.66,SE,2
1689870900,4,40.4,78.01,1014.66,SE,2
1689871200,4,40.4,77.7,1014.66,SE,2
1689871500,4,40.4,77.46,1014.66,SE,2
1689871800,4,40.4,77.46,1014.66,SE,2
1689872100,4,40.4,77.44,1014.66,SE,2
1689872400,4,40.4,77.27,1014.66,SE,2
1689872700,4,40.4,77.16,1014.66,SE,2
1689873000,4,40.4,77.17,1014.66,SE,2
1689873300,4,40.4,77.1,1014.66,SE,2
1689873600,4,40.4,77.09,1014.66,SE,2
1689873900,4,40.4,77.05,1014.66,SE,2
1689874200,4,40.4,77.09,1014.66,SE,2
1689874500,4,40.4,76.99,1014.66,SE,2
1689874800,4,40.4,77.03,1014.66,SE,2
1689875100,4,40.4,77.05,1014.66,SE,2
1689875400,4,40.4,77.01,1014.66,SE,2
1689875700,4,40.4,77.04,1014.66,SE,2
1689876000,4,40.4,77.09,1014.66,SE,2
1689876300,4,40.4,76.98,1014.66,SE,2
1689876600,4,40.4,77.12,1014.66,SE,2
1689876900,4,40.4,77.13,1014.66,SE,2
1689877200,4,40.4,77.16,1014.66,SE,2
1689877500,4,40.4,77.08,1014.66,SE,2
1689877800,4,40.4,77.31,1014.66,SE,2
1689878100,4,40.4,77.34,1014.66,SE,2
1689878400,4,40.4,77.16,1014.66,SE,2
1689878700,4,40.4,77.24,1014.66,SE,2
1689879000,4,40.4,77.27,1014.66,SE,2
1689879300,4,40.4,77.18,1014.66,SE,2
1689879600,4,40.4,77.13,1014.66,SE,2
1689879900,4,40.4,77.16,1014.66,SE,2
1689880200,4,40.4,77.11,1014.66,SE,2
1689880500,4,40.4,77.17,1014.66,SE,2
1689880800,4,40.4,77.03,1014.66,SE,2
1689881100,4,40.4,77.24,1014.66,SE,2
1689881400,4,40.4,77.46,1014.66,SE,2
1689881700,4,40.4,77.46,1014.66,SE,2
1689882000,4,40.4,77.49,1014.66,SE,2
1689882300,4,40.4,77.61,1014.66,SE,2
1689882600,4,40.4,77.49,1014.66,SE,2
1689882900,4,40.4,77.34,1014.66,SE,2
1689883200,4,40.4,77.29,1014.66,SE,2
1689883500,4,40.4,77.35,1014.66,SE,2
1689883800,4,40.4,77.33,1014.66,SE,2
1689884100,4,40.4,77.38,1014.66,SE,2
1689884400,4,40.4,77.42,1014.66,SE,2
1689884700,4,40.4,77.41,1014.66,SE,2
1689885000,4,40.4,75.52,1014.66,SE,2
1689885300,4,40.4,76.2,1014.66,SE,2
1689885600,4,40.4,76.3,1014.66,SE,2
1689885900,4,40.4,76.31,1014.66,SE,2
1689886200,4,40.4,76.51,1014.66,SE,2
1689886500,4,40.4,76.58,1014.66,SE,2
1689886800,4,40.4,76.89,1014.66,SE,2
1689887100,4,40.4,73.87,1014.66,SE,2
1689887400,4,40.4,75.46,1014.66,SE,2
1689887700,4,40.4,74.9,1014.66,SE,2
1689888000,4,40.4,74.63,1014.66,SE,2
1689888300,4,40.4,74.05,1014.66,SE,2
1689888600,1,40.4,73.77,1014.66,ERROR,0
1689888900,4,40.4,73.73,1014.66,SE,2
1689889200,4,40.4,74.11,1014.66,SE,2
1689889500,4,40.4,74.07,1014.66,SE,2
1689889800,4,40.4,74.42,1014.66,SE,2
1689890100,4,40.4,74.92,1014.66,SE,2
1689890400,4,40.4,75.37,1014.66,SE,2
1689890700,4,40.4,75.61,1014.66,SE,2
1689891000,4,40.4,75.82,1014.66,SE,2
1689891300,4,40.4,75.86,1014.66,SE,2
1689891600,4,40.4,75.93,1014.66,SE,2
1689891900,4,40.4,76.06,1014.66,SE,2
1689892200,4,40.4,76.17,1014.66,SE,2
1689892500,4,40.4,76.24,1014.66,SE,2
1689892800,4,40.4,76.36,1014.66,SE,2
1689893100,4,40.4,76.38,1014.66,SE,2
1689893400,4,40.4,76.47,1014.66,SE,2
1689893700,4,40.4,76.61,1014.66,SE,2
1689894000,4,40.4,76.71,1014.66,SE,2
1689894300,4,40.4,76.78,1014.66,SE,2
1689894600,4,40.4,76.69,1014.66,SE,2
1689894900,4,40.4,75.56,1014.66,SE,2
1689895200,4,40.4,74.94,1014.66,SE,2
1689895500,4,40.4,77.16,1014.66,SE,2
1689895800,4,40.4,76.98,1014.66,SE,2
1689896100,4,40.4,77.18,1014.66,SE,2
1689896400,4,40.4,77.3,1014.66,SE,2
1689896700,4,40.4,76.6,1014.66,SE,2
1689897000,4,40.4,77.2,1014.66,SE,2
1689897300,4,40.4,78.57,1014.66,SE,2
1689897600,4,40.4,79.07,1014.66,SE,2
1689897900,4,40.4,77.85,1014.66,SE,2
1689898200,4,40.4,77.6,1014.66,SE,2
1689898500,4,40.4,78.08,1014.66,SE,2
1689898800,4,40.4,76.79,1014.66,SE,2
1689899100,4,40.4,76.29,1014.66,SE,2
1689899400,4,40.4,76.8,1014.66,SE,2
1689899700,4,40.4,77.7,1014.66,SE,2
1689900000,4,40.4,76.77,1014.66,SE,2
1689900300,4,40.4,77.37,1014.66,SE,2
1689900600,4,40.4,76.13,1014.66,SE,2
1689900900,4,40.4,75.43,1014.66,SE,2
1689901200,4,40.4,75.3,1014.66,SE,2
1689901500,4,40.4,75.01,1014.66,SE,2
1689901800,4,40.4,75.48,1014.66,SE,2
1689902100,4,40.4,76.65,1014.66,SE,2
1689902400,4,40.4,76.91,1014.66,SE,2
1689902700,4,40.4,77.07,1014.66,SE,2
1689903000,4,40.4,76.91,1014.66,SE,2
1689903300,4,40.4,76.32,1014.66,SE,2
1689903600,4,40.4,76.82,1014.66,SE,2
1689903900,4,40.4,76.03,1014.66,SE,2
1689904200,4,40.4,75.89,1014.66,SE,2
1689904500,4,40.4,76.05,1014.66,SE,2
1689904800,4,40.4,76.6,1014.66,SE,2
1689905100,4,40.4,76.49,1014.66,SE,2
1689905400,4,40.4,75.98,1014.66,SE,2
1689905700,4,40.4,76.61,1014.66,SE,2
1689906000,4,40.4,76.72,1014.66,SE,2
1689906300,4,40.4,76.61,1014.66,SE,2
1689906600,4,40.4,76.38,1014.66,SE,2
1689906900,4,40.4,76.28,1014.66,SE,2
1689907200,4,40.4,72.07,1014.66,SE,2
1689907500,4,40.4,73.09,1014.66,SE,2
1689907800,4,40.4,74.69,1014.66,SE,2
1689908100,4,40.4,73.28,1014.66,SE,2
1689908400,4,40.4,72.95,1014.66,SE,2
1689908700,4,40.4,72.61,1014.66,SE,2
1689909000,4,40.4,72.62,1014.66,SE,2
1689909300,4,40.4,72.31,1014.66,SE,2
1689909600,4,40.4,72.21,1014.66,SE,2
1689909900,4,40.4,72.22,1014.66,SE,2
1689910200,4,40.4,72.06,1014.66,SE,2
1689910500,4,40.4,71.53,1014.66,SE,2
1689910800,4,40.4,71.1,1014.66,SE,3
1689911100,4,40.4,71.02,1014.66,SE,3
1689911400,4,40.4,71.21,1014.66,SE,3
1689911700,4,40.4,73.18,1014.66,SE,3
1689912000,4,40.4,73.28,1014.66,SE,3
1689912300,4,40.4,73.38,1014.66,SE,3
1689912600,4,40.4,73.44,1014.66,SE,3
1689912900,4,40.4,74.07,1014.66,SE,3
1689913200,4,40.4,74.13,1014.66,SE,3
1689913500,4,40.4,74.22,1014.66,SE,3
1689913800,4,40.4,74.64,1014.66,SE,3
1689914100,4,40.4,74.92,1014.66,SE,3
1689914400,4,40.4,74.69,1014.66,SE,3
1689914700,4,40.4,75.53,1014.66,SE,3
1689915000,4,40.4,75.91,1014.66,SE,3
1689915300,4,40.4,75.82,1014.66,SE,3
1689915600,4,40.4,76.38,1014.66,SE,3
1689915900,4,40.4,76.52,1014.66,SE,3
1689916200,4,40.4,76.73,1014.66,SE,3
1689916500,4,40.4,76.51,1014.66,SE,3
1689916800,4,40.4,76.84,1014.66,SE,3
1689917100,4,40.4,77.03,1014.66,SE,3
1689917400,4,40.4,77.02,1014.66,SE,3
1689917700,4,40.4,76.93,1014.66,SE,3
1689918000,4,40.4,77.09,1014.66,SE,3
1689918300,4,40.4,76.95,1014.66,SE,3
1689918600,4,40.4,76.61,1014.66,SE,3
1689918900,4,40.4,76.84,1014.66,SE,3
1689919200,4,40.4,76.61,1014.66,SE,3
1689919500,4,40.4,76.35,1014.66,SE,3
1689919800,4,40.4,76.99,1014.66,SE,3
1689920100,4,40.4,77.19,1014.66,SE,3
1689920400,4,40.4,77.19,1014.66,SE,3
1689920700,4,40.4,77.67,1014.66,SE,3
1689921000,4,40.4,77.66,1014.66,SE,3
1689921300,4,40.4,77.63,1014.66,SE,3
1689921600,4,40.4,77.86,1014.66,SE,3
1689921900,4,40.4,77.88,1014.66,SE,3
1689922200,4,40.4,78.2,1014.66,SE,3
1689922500,4,40.4,78.49,1014.66,SE,3
1689922800,4,40.4,78.51,1014.66,SE,3
1689923100,4,40.4,78.64,1014.66,SE,3
1689923400,4,40.4,78.63,1014.66,SE,3
1689923700,4,40.4,78.64,1014.66,SE,3
1689924000,4,40.4,78.85,1014.66,SE,3
1689924300,4,40.4,78.58,1014.66,SE,3
1689924600,4,40.4,78.54,1014.66,SE,3
1689924900,4,40.4,78.86,1014.66,SE,3
1689925200,4,40.4,78.6,1014.66,SE,3
1689925500,4,40.4,78.51,1014.66,SE,3
1689926100,4,40.4,78.15,1014.66,SE,3
1689926400,4,40.4,78.03,1014.66,SE,3
1689926700,4,40.4,78.1,1014.66,SE,3
1689927000,4,40.4,78.28,1014.66,SE,3
1689927300,4,40.4,78.07,1014.66,SE,3
1689927600,4,40.4,78.05,1014.66,SE,3
1689927900,4,40.4,78.01,1014.66,SE,3
1689928200,4,40.4,78.16,1014.66,SE,3
1689928500,4,40.4,78.0,1014.66,SE,2
1689928800,4,40.4,77.58,1014.66,SE,2
1689929100,4,40.4,77.58,1014.66,SE,2
1689929400,4,40.4,77.44,1014.66,SE,2
1689929700,4,40.4,77.39,1014.66,SE,2
1689930000,4,40.4,77.23,1014.66,SE,2
1689930300,4,40.4,77.13,1014.66,SE,2
1689930600,4,40.4,77.1,1014.66,SE,2
1689930900,4,40.4,77.12,1014.66,SE,2
1689931200,4,40.4,77.02,1014.66,SE,2
1689931500,4,40.4,77.09,1014.66,SE,2
1689931800,4,40.4,77.09,1014.66,SE,2
1689932100,4,40.4,77.11,1014.66,SE,2
1689932400,4,40.4,77.17,1014.66,SE,2
1689932700,4,40.4,77.39,1014.66,SE,2
1689933000,4,40.4,77.42,1014.66,SE,2
1689933300,4,40.4,77.52,1014.66,SE,2
1689933600,4,40.4,77.5,1014.66,SE,2
1689933900,4,40.4,77.55,1014.66,SE,2
1689934200,4,40.4,77.69,1014.66,SE,2
1689934500,4,40.4,78.24,1014.66,SE,2
1689934800,4,40.4,78.11,1014.66,SE,2
1689935100,4,40.4,78.27,1014.66,SE,2
1689935400,4,40.4,78.34,1014.66,SE,2
1689935700,4,40.4,78.3,1014.66,SE,2
1689936000,4,40.4,80.79,1014.66,SE,2
1689936300,4,40.4,79.21,1014.66,SE,2
1689936600,4,40.4,78.24,1014.66,SE,2
1689936900,4,40.4,77.64,1014.66,SE,2
1689937200,4,40.4,77.4,1014.66,SE,2
1689937500,4,40.4,76.13,1014.66,SE,2
1689937800,4,40.4,77.29,1014.66,SE,2
1689938100,4,40.4,77.51,1014.66,SE,2
1689938400,4,40.4,78.75,1014.66,SE,2
1689938700,4,40.4,77.8,1014.66,SE,2
1689939000,4,40.4,79.17,1014.66,SE,2
1689939300,4,40.4,80.47,1014.66,SE,2
1689939600,4,40.4,80.17,1014.66,SE,2
1689939900,4,40.4,81.16,1014.66,SE,2
1689940200,4,40.4,82.31,1014.66,SE,2
1689940500,4,40.4,82.12,1014.66,SE,2
1689940800,4,40.4,80.98,1014.66,SE,2
1689941100,4,40.4,80.96,1014.66,SE,2
1689941400,4,40.4,80.8,1014.66,SE,2
1689941700,4,40.4,79.84,1014.66,SE,2
1689942000,4,40.4,80.02,1014.66,SE,2
1689942300,4,40.4,80.64,1014.66,SE,2
1689942600,4,40.4,85.76,1014.66,SE,2
1689942900,4,40.4,81.0,1014.66,SE,2
1689943200,4,40.4,79.73,1014.66,SE,2
1689943500,4,40.4,77.53,1014.66,SE,2
1689943800,4,40.4,76.1,1014.66,SE,2
1689944100,4,40.4,80.54,1014.66,SE,2
1689944400,4,40.4,77.61,1014.66,SE,2
1689944700,4,40.4,76.48,1014.66,SE,2
1689945000,4,40.4,75.23,1014.66,SE,2
1689945300,4,40.4,74.4,1014.66,SE,2
1689945600,4,40.4,73.94,1014.66,SE,2
1689945900,4,40.4,73.99,1014.66,SE,2
1689946200,4,40.4,73.05,1014.66,SE,2
1689946500,4,40.4,72.04,1014.66,SE,2
1689946800,4,40.4,71.65,1014.66,SE,2
1689947100,4,40.4,70.53,1014.66,SE,2
1689947400,4,40.4,71.13,1014.66,SE,2
1689947700,4,40.4,71.8,1014.66,SE,2
1689948000,4,40.4,74.35,1014.66,SE,2
1689948300,4,40.4,75.07,1014.66,SE,2
1689948600,4,40.4,75.5,1014.66,SE,2
1689948900,4,40.4,75.43,1014.66,SE,2
1689949200,4,40.4,74.86,1014.66,SE,2
1689949500,4,40.4,74.28,1014.66,SE,2
1689949800,4,40.4,73.69,1014.66,SE,2
1689950100,4,40.4,73.01,1014.66,SE,2
1689950400,4,40.4,72.44,1014.66,SE,2
1689950700,4,40.4,71.34,1014.66,SE,2
1689951000,4,40.4,71.42,1014.66,SE,2
1689951300,4,40.4,71.01,1014.66,SE,2
1689951600,4,40.4,70.66,1014.66,SE,2
1689951900,4,40.4,71.17,1014.66,SE,2
1689952200,4,40.4,70.08,1014.66,SE,2
1689952500,4,40.4,71.22,1014.66,SE,2
1689952800,4,40.4,73.32,1014.66,SE,2
1689953100,4,40.4,73.94,1014.66,SE,2
1689953400,4,40.4,74.18,1014.66,SE,2
1689953700,4,40.4,76.39,1014.66,SE,2
1689954000,4,40.4,77.85,1014.66,SE,2
1689954300,4,40.4,77.87,1014.66,SE,2
1689954600,4,40.4,75.34,1014.66,SE,2
1689954900,4,40.4,78.11,1014.66,SE,2
1689955200,4,40.4,78.89,1014.66,SE,2
1689955500,4,40.4,78.08,1014.66,SE,2
1689955800,4,40.4,77.34,1014.66,SE,2
1689956100,4,40.4,76.67,1014.66,SE,2
1689956400,4,40.4,75.92,1014.66,SE,2
1689956700,4,40.4,76.25,1014.66,SE,2
1689957000,4,40.4,75.69,1014.66,SE,2
1689957300,4,40.4,75.86,1014.66,SE,2
1689957600,4,40.4,76.36,1014.66,SE,2
1689957900,4,40.4,76.71,1014.66,SE,2
1689958200,4,40.4,76.6,1014.66,SE,2
1689958500,4,40.4,76.15,1014.66,SE,2
1689958800,4,40.4,75.64,1014.66,SE,2
1689959100,4,40.4,75.56,1014.66,SE,2
1689959400,4,40.4,75.55,1014.66,SE,2
1689959700,4,40.4,75.33,1014.66,SE,2
1689960000,4,40.4,75.67,1014.66,SE,2
1689960300,4,40.4,75.88,1014.66,SE,2
1689960600,4,40.4,76.31,1014.66,SE,2
1689960900,4,40.4,76.3,1014.66,SE,2
1689961200,4,40.4,76.1,1014.66,SE,2
1689961500,4,40.4,76.4,1014.66,SE,2
1689961800,4,40.4,76.4,1014.66,SE,2
1689962100,4,40.4,76.55,1014.66,SE,2
1689962400,4,40.4,77.05,1014.66,SE,2
1689962700,4,40.4,76.9,1014.66,SE,2
1689963000,4,40.4,76.91,1014.66,SE,2
1689963300,4,40.4,77.22,1014.66,SE,2
1689963600,4,40.4,77.04,1014.66,SE,2
1689963900,4,40.4,77.06,1014.66,SE,2
1689964200,4,40.4,76.88,1014.66,SE,2
1689964500,4,40.4,76.96,1014.66,SE,2
1689964800,4,40.4,76.65,1014.66,SE,2
1689965100,4,40.4,76.87,1014.66,SE,2
1689965400,4,40.4,77.37,1014.66,SE,2
1689965700,4,40.4,76.98,1014.66,SE,2
1689966000,4,40.4,72.54,1014.66,SE,2
1689966300,4,40.4,71.78,1014.66,SE,2
1689966600,4,40.4,70.26,1014.66,SE,2
1689966900,4,40.4,74.52,1014.66,SE,2
1689967200,4,40.4,74.91,1014.66,SE,2
1689967500,4,40.4,76.52,1014.66,SE,2
1689967800,4,40.4,76.55,1014.66,SE,2
1689968100,4,40.4,77.18,1014.66,SE,2
1689968400,4,40.4,78.91,1014.66,SE,2
1689968700,4,40.4,78.6,1014.66,SE,2
1689969000,4,40.4,78.74,1014.66,SE,2
1689969300,4,40.4,79.04,1014.66,SE,2
1689969600,4,40.4,78.87,1014.66,SE,2
1689969900,4,40.4,79.53,1014.66,SE,2
1689970200,4,40.4,77.19,1014.66,SE,2
1689970500,4,40.4,75.58,1014.66,SE,2
1689970800,4,40.4,75.77,1014.66,SE,2
1689971100,4,40.4,73.46,1014.66,SE,2
1689971400,4,40.4,72.21,1014.66,SE,2
1689971700,4,40.4,72.61,1014.66,SE,2
1689972000,4,40.4,71.38,1014.66,SE,2
1689972300,4,40.4,71.37,1014.66,SE,2
1689972600,4,40.4,76.4,1014.66,SE,2
1689972900,4,40.4,76.82,1014.66,SE,2
1689973200,4,40.4,75.47,1014.66,SE,2
1689973500,4,40.4,74.35,1014.66,SE,2
1689973800,4,40.4,73.32,1014.66,SE,2
1689974100,4,40.4,76.69,1014.66,SE,2
1689974400,4,40.4,77.08,1014.66,SE,2
1689974700,4,40.4,76.34,1014.66,SE,2
1689975000,1,40.4,77.52,1014.66,ERROR,0
1689975300,4,40.4,77.82,1014.66,SE,2
1689975600,4,40.4,77.77,1014.66,SE,2
1689975900,4,40.4,77.45,1014.66,SE,2
1689976200,4,40.4,78.72,1014.66,SE,2
1689976500,4,40.4,78.11,1014.66,SE,2
1689976800,4,40.4,78.59,1014.66,SE,2
1689977100,4,40.4,78.76,1014.66,SE,2
1689977400,4,40.4,78.61,1014.66,SE,2
1689977700,4,40.4,78.66,1014.66,SE,2
1689978000,4,40.4,78.66,1014.66,SE,2
1689978300,4,40.4,78.14,1014.66,SE,2
1689978600,4,40.4,77.95,1014.66,SE,2
1689978900,4,40.4,77.9,1014.66,SE,2
1689979200,4,40.4,78.86,1014.66,SE,2
1689979500,4,40.4,79.02,1014.66,SE,2
1689979800,4,40.4,78.52,1014.66,SE,2
1689980100,4,40.4,79.24,1014.66,SE,2
1689980400,4,40.4,78.85,1014.66,SE,2
1689980700,4,40.4,78.46,1014.66,SE,2
1689981000,4,40.4,78.48,1014.66,SE,2
1689981300,4,40.4,77.83,1014.66,SE,2
1689981600,4,40.4,78.32,1014.66,SE,2
1689981900,4,40.4,79.06,1014.66,SE,2
1689982200,4,40.4,78.51,1014.66,SE,2
1689982500,4,40.4,78.92,1014.66,SE,2
1689982800,4,40.4,79.39,1014.66,SE,2
1689983100,4,40.4,78.53,1014.66,SE,2
1689983400,4,40.4,78.36,1014.66,SE,2
1689983700,4,40.4,78.82,1014.66,SE,2
1689984000,4,40.4,78.62,1014.66,SE,2
1689984300,4,40.4,78.29,1014.66,SE,2
1689984600,4,40.4,78.24,1014.66,SE,2
1689984900,4,40.4,77.55,1014.66,SE,2
1689985200,4,40.4,77.81,1014.66,SE,2
1689985500,4,40.4,77.94,1014.66,SE,2
1689985800,4,40.4,77.24,1014.66,SE,2
1689986100,4,40.4,76.91,1014.66,SE,2
1689986400,4,40.4,78.42,1014.66,SE,2
1689986700,4,40.4,76.59,1014.66,SE,2
1689987000,4,40.4,76.03,1014.66,SE,2
1689987300,4,40.4,78.84,1014.66,SE,2
1689987600,4,40.4,77.68,1014.66,SE,2
1689987900,4,40.4,76.92,1014.66,SE,2
1689988200,4,40.4,78.25,1014.66,SE,2
1689988500,4,40.4,76.48,1014.66,SE,2
1689988800,4,40.4,76.66,1014.66,SE,2
1689989100,4,40.4,76.04,1014.66,SE,2
1689989400,4,40.4,76.14,1014.66,SE,2
1689989700,4,40.4,77.18,1014.66,SE,2
1689990000,4,40.4,75.8,1014.66,SE,2
1689990300,4,40.4,75.93,1014.66,SE,2
1689990600,4,40.4,75.88,1014.66,SE,2
1689990900,4,40.4,75.82,1014.66,SE,2
1689991200,4,40.4,76.24,1014.66,SE,2
1689991500,4,40.4,75.79,1014.66,SE,2
1689991800,4,40.4,75.75,1014.66,SE,2
1689992100,4,40.4,75.57,1014.66,SE,2
1689992400,4,40.4,75.72,1014.66,SE,2
1689992700,4,40.4,75.67,1014.66,SE,2
1689993000,4,40.4,75.65,1014.66,SE,2
1689993300,4,40.4,75.57,1014.66,SE,2
1689993600,4,40.4,75.64,1014.66,SE,2
1689993900,4,40.4,75.36,1014.66,SE,2
1689994200,4,40.4,75.34,1014.66,SE,2
1689994500,4,40.4,75.13,1014.66,SE,2
1689994800,4,40.4,74.81,1014.66,SE,2
1689995100,4,40.4,74.82,1014.66,SE,2
1689995400,4,40.4,74.61,1014.66,SE,2
1689995700,4,40.4,74.55,1014.66,SE,2
1689996000,4,40.4,74.55,1014.66,SE,2
1689996300,4,40.4,74.63,1014.66,SE,2
1689996600,4,40.4,74.3,1014.66,SE,2
1689996900,1,40.4,74.5,1014.66,No,2
1689997200,1,40.4,74.45,1014.66,No,2
1689997500,1,40.4,74.37,1014.66,No,2
1689997800,1,40.4,74.37,1014.66,No,2
1689998100,1,40.4,73.98,1014.66,No,2
1689998400,1,40.4,73.92,1014.66,No,2
1689998700,1,40.4,73.91,1014.66,No,2
1689999000,1,40.4,73.95,1014.66,No,2
1689999300,1,40.4,73.84,1014.66,No,2
1689999600,1,40.4,73.87,1014.66,No,2
1689999900,1,40.4,73.86,1014.66,No,2
1690000200,1,40.4,73.59,1014.66,No,2
1690000500,1,40.4,73.55,1014.66,No,2
1690000800,1,40.4,73.38,1014.66,No,2
1690001100,1,40.4,73.31,1014.66,No,2
1690001400,1,40.4,73.34,1014.66,No,2
1690001700,1,40.4,73.35,1014.66,No,2
1690002000,1,40.4,73.26,1014.66,No,2
1690002300,1,40.4,73.27,1014.66,No,2
1690002600,1,40.4,73.13,1014.66,No,2
1690002900,1,40.4,73.23,1014.66,No,2
1690003200,1,40.4,73.24,1014.66,No,2
1690003500,1,40.4,73.16,1014.66,No,2
1690003800,1,40.4,73.25,1014.66,No,2
1690004100,1,40.4,73.3,1014.66,No,2
1690004400,1,40.4,73.22,1014.66,No,2
1690004700,1,40.4,73.25,1014.66,No,2
1690005000,1,40.4,73.22,1014.66,No,2
1690005300,1,40.4,73.21,1014.66,No,2
1690005600,1,40.4,73.15,1014.66,No,2
1690005900,1,40.4,73.16,1014.66,No,2
1690006200,1,40.4,73.35,1014.66,No,2
1690006500,1,40.4,73.32,1014.66,No,2
1690006800,1,40.4,73.39,1014.66,No,2
1690007100,1,40.4,73.4,1014.66,No,2
1690007400,1,40.4,73.43,1014.66,No,2
1690007700,1,40.4,73.49,1014.66,No,2
1690008000,1,40.4,73.52,1014.66,No,2
1690008300,1,40.4,73.4,1014.66,No,2
1690008600,1,40.4,73.49,1014.66,No,2
1690008900,1,40.4,73.59,1014.66,No,2
1690009200,1,40.4,73.64,1014.66,No,2
1690009500,1,40.4,73.63,1014.66,No,2
1690009800,1,40.4,73.58,1014.66,No,2
1690010100,1,40.4,73.62,1014.66,No,2
1690010400,1,40.4,73.52,1014.66,No,2
1690010700,1,40.4,73.55,1014.66,No,2
1690011000,1,40.4,73.51,1014.66,No,2
1690011300,1,40.4,73.41,1014.66,No,2
1690011600,1,40.4,73.42,1014.66,No,2
1690011900,1,40.4,73.26,1014.66,No,2
1690012200,1,40.4,73.14,1014.66,No,2
1690012500,1,40.4,73.0,1014.66,No,2
1690012800,1,40.4,72.97,1014.66,No,2
1690013100,1,40.4,72.63,1014.66,No,2
1690013400,1,40.4,72.74,1014.66,No,2
1690013700,1,40.4,72.87,1014.66,No,2
1690014000,1,40.4,72.93,1014.66,No,2
1690014300,1,40.4,73.03,1014.66,No,2
1690014600,1,40.4,73.07,1014.66,No,2
1690014900,1,40.4,73.03,1014.66,No,2
1690015200,1,40.4,73.07,1014.66,No,2
1690015500,1,40.4,73.11,1014.66,No,2
1690015800,1,40.4,73.15,1014.66,No,2
1690016100,1,40.4,73.3,1014.66,No,2
1690016400,1,40.4,73.26,1014.66,No,2
1690016700,1,40.4,73.35,1014.66,No,2
1690017000,1,40.4,73.42,1014.66,No,2
1690017300,1,40.4,73.66,1014.66,No,2
1690017600,1,40.4,74.03,1014.66,No,2
1690017900,1,40.4,74.22,1014.66,No,2
1690018200,1,40.4,74.15,1014.66,No,2
1690018500,1,40.4,74.15,1014.66,No,2
1690018800,1,40.4,74.07,1014.66,No,2
1690019100,1,40.4,74.05,1014.66,No,2
1690019400,1,40.4,74.06,1014.66,No,2
1690019700,1,40.4,73.94,1014.66,No,2
1690020000,1,40.4,73.68,1014.66,No,2
1690020300,1,40.4,73.67,1014.66,No,2
1690020600,1,40.4,73.43,1014.66,No,2
1690020900,1,40.4,73.34,1014.66,No,2
1690021200,1,40.4,73.06,1014.66,No,2
1690021500,1,40.4,73.1,1014.66,No,2
1690021800,1,40.4,73.17,1014.66,No,2
1690022100,1,40.4,73.37,1014.66,No,2
1690022400,1,40.4,73.9,1014.66,No,2
1690022700,1,40.4,74.16,1014.66,No,2
1690023000,1,40.4,74.78,1014.66,No,2
1690023300,1,40.4,75.11,1014.66,No,2
1690023600,1,40.4,75.36,1014.66,No,2
1690023900,1,40.4,75.43,1014.66,No,2
1690024200,1,40.4,75.97,1014.66,No,2
1690024500,1,40.4,75.92,1014.66,No,2
1690024800,1,40.4,76.5,1014.66,No,2
1690025100,1,40.4,76.39,1014.66,No,2
1690025400,1,40.4,77.13,1014.66,No,2
1690025700,1,40.4,77.35,1014.66,No,2
1690026000,1,40.4,77.13,1014.66,No,2
1690026300,1,40.4,77.68,1014.66,No,2
1690026600,1,40.4,77.94,1014.66,No,2
1690026900,1,40.4,77.84,1014.66,No,2
1690027200,1,40.4,77.87,1014.66,No,2
1690027500,1,40.4,77.76,1014.66,No,2
1690027800,1,40.4,77.8,1014.66,No,2
1690028100,1,40.4,77.69,1014.66,No,2
1690028400,1,40.4,77.55,1014.66,No,2
1690028700,1,40.4,77.63,1014.66,No,2
1690029000,1,40.4,77.62,1014.66,No,2
1690029300,1,40.4,77.78,1014.66,No,2
1690029600,1,40.4,77.79,1014.66,No,2
1690029900,1,40.4,77.8,1014.66,No,2
1690030200,1,40.4,78.0,1014.66,No,2
1690030500,1,40.4,78.02,1014.66,No,2
